ts,x,y,yaw,x_des,y_des,yaw_des,v_ff,w_ff,v_actual,w_actual,omega_l_cmd,omega_r_cmd,omega_l_meas,omega_r_meas,duty_l,duty_r,x_err,y_err,yaw_err,x_raw,y_raw,yaw_raw,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
14373,,,,,,,,,,,,,,,,,,,,0.024571,-0.020358,-0.005413,-0.032147,-0.004148,1.015711,0.630000,0.140000,-0.350000
14374,,,,,,,,,,,,,0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,
14383,,,,,,,,,,,,,,,,,,,,,,,-0.032757,-0.003843,1.016504,0.700000,0.000000,-0.280000
14384,,,,,,,,,,,,,0.000000,0.000000,0.000000,0.000000,,,,0.024583,-0.020366,-0.005444,,,,,,
14393,,,,,,,,,,,,,,,,,,,,,,,-0.032757,-0.003843,1.016504,0.700000,0.210000,-0.280000
14394,,,,,,,,,,,,,0.000000,0.000000,0.000000,0.000000,,,,0.024582,-0.020367,-0.005444,,,,,,
14403,,,,,,,,,,,,,,,,,,,,,,,-0.033550,-0.004636,1.016626,0.700000,0.140000,-0.280000
14404,,,,,,,,,,,,,0.000000,0.000000,0.000000,0.000000,,,,0.024568,-0.020360,-0.005413,,,,,,
14413,,,,,,,,,,,,,,,,,,,,,,,-0.033550,-0.004636,1.016382,0.700000,0.140000,-0.280000
14414,,,,,,,,,,,,,0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,
14415,,,,,,,,,,,,,,,,,,,,0.024580,-0.020366,-0.005413,,,,,,
14421,,,,0.000336,0.000000,0.000056,0.002538,0.000424,,,,,,,,,,,,,,,,,,,,
14422,,,,,,,,,,,-6.693240,-6.688511,,,,,-0.024354,0.020235,0.005470,,,,,,,,,
14424,,,,,,,,,,,,,0.000000,0.000000,-0.095044,-0.094977,,,,,,,,,,,,
14425,,,,,,,,,,,,,,,,,,,,,,,-0.032147,-0.004697,1.016382,0.630000,0.070000,-0.280000
14426,,,,,,,,,,,,,,,,,,,,0.024587,-0.020366,-0.005444,,,,,,
14434,,,,,,,,,,,,,-0.548051,0.000000,-0.090793,-0.096315,,,,,,,,,,,,
14436,,,,,,,,,,,,,,,,,,,,0.024591,-0.020369,-0.005444,-0.033367,-0.003965,1.016626,0.840000,0.420000,-1.190000
14443,,,,,,,,,,,,,,,,,,,,0.024568,-0.020359,-0.005444,-0.033367,-0.003965,1.016626,0.560000,1.120000,-2.240000
14444,,,,,,,,,,,,,-1.010341,-0.549212,-0.087306,-0.092050,,,,,,,,,,,,
14453,,,,,,,,,,,,,,,,,,,,,,,-0.134383,-0.001647,1.024556,0.840000,24.570000,10.080000
14454,,,,,,,,,,,,,-1.398317,-1.010323,-0.084485,-0.088575,,,,0.024606,-0.020361,-0.005444,,,,,,
14463,,,,,,,,,,,,,,,,,,,,,,,-0.134383,-0.001647,1.024556,6.090000,38.360001,-2.590000
14464,,,,,,,,,,,,,-1.723274,-1.396815,-0.082230,-0.085768,,,,0.024698,-0.020402,-0.005368,,,,,,
14471,,,,0.001121,0.000000,0.000187,0.010003,0.001670,,,,,,,,,,,,,,,,,,,,
14472,,,,,,,,,,,-6.012424,-5.993882,,,,,-0.023567,0.020278,0.005301,,,,,,,,,
14474,,,,,,,,,,,,,-1.449963,-1.722890,-0.076344,-0.073637,,,,0.024632,-0.020393,-0.005338,,,,,,
14475,,,,,,,,,,,,,,,,,,,,,,,-0.121085,0.004697,1.004609,0.210000,44.660000,-9.730000
14483,,,,,,,,,,,,,,,,,,,,,,,-0.121085,0.004697,1.004609,3.010000,43.610001,-10.990000
14484,,,,,,,,,,,,,-1.767884,-1.449640,-0.074014,-0.077278,,,,,,,,,,,,
14485,,,,,,,,,,,,,,,,,,,,0.024674,-0.020391,-0.008049,,,,,,
14494,,,,,,,,,,,,,-2.037430,-1.769659,-0.072113,-0.074923,,,,,,,,,,,,
14495,,,,,,,,,,,,,,,,,,,,0.024596,-0.020338,-0.008020,-0.059292,-0.008784,1.009001,-0.910000,36.750000,-7.000000
14503,,,,,,,,,,,,,,,,,,,,,,,-0.059292,-0.008784,1.009001,2.170000,23.660000,-2.450000
14504,,,,,,,,,,,,,-1.714293,-2.034735,-0.076204,-0.073064,,,,,,,,,,,,
14502,,,,,,,,,,,,,,,,,,,,0.024512,-0.020363,-0.010762,,,,,,
14513,,,,,,,,,,,,,,,,,,,,,,,-0.043798,-0.012139,1.024678,-1.470000,24.500000,-10.990000
14514,,,,,,,,,,,,,-1.993284,-2.262904,-0.074218,-0.071528,,,,,,,,,,,,
14516,,,,,,,,,,,,,,,,,,,,0.024304,-0.020379,-0.010748,,,,,,
14521,,,,0.002627,0.000001,0.000440,0.022167,0.003708,,,,,,,,,,,,,,,,,,,,
14522,,,,,,,,,,,-4.762074,-4.713156,,,,,-0.021771,0.020153,0.010930,,,,,,,,,
14524,,,,,,,,,,,,,-1.677149,-2.451782,-0.060492,-0.052162,,,,,,,,,,,,
14525,,,,,,,,,,,,,,,,,,,,,,,-0.043798,-0.012139,1.024678,5.460000,22.330000,-22.120001
14523,,,,,,,,,,,,,,,,,,,,0.024177,-0.020388,-0.016189,,,,,,
14533,,,,,,,,,,,,,,,,,,,,,,,-0.082289,0.007808,1.014430,1.820000,14.350000,-21.910000
14534,,,,,,,,,,,,,-1.959038,-2.062929,-0.058233,-0.056580,,,,0.024004,-0.020349,-0.018928,,,,,,
14543,,,,,,,,,,,,,,,,,,,,,,,-0.082289,0.007808,1.014430,1.260000,-0.980000,-21.350000
14544,,,,,,,,,,,,,-1.648335,-1.735748,-0.061963,-0.060448,,,,0.023696,-0.020315,-0.021784,,,,,,
