stamp_sec,stamp_nsec,stamp_ns,name,x,y,z,theta,qx,qy,qz,qw
1783946532,738731965,1783946532738731965,Pololu10,-0.9908030629,-1.002237201,0.05104700476,-0.02821247645,0.01055201702,-0.003493474098,-0.01406944916,0.9998393059
1783946532,749024195,1783946532749024195,Pololu10,-0.9908121228,-1.002236009,0.05106607825,-0.02818015309,0.01045825239,-0.003305647988,-0.01405559294,0.999841094
1783946532,758953127,1783946532758953127,Pololu10,-0.990808785,-1.002236128,0.05105635151,-0.02812605666,0.01048058737,-0.003373536281,-0.01402775571,0.9998409748
1783946532,768995352,1783946532768995352,Pololu10,-0.9908105731,-1.002244353,0.05105836689,-0.02837299676,0.01065764204,-0.003355858847,-0.01415083744,0.9998375177
1783946532,779037187,1783946532779037187,Pololu10,-0.9908055663,-1.00223577,0.05106009543,-0.02834893524,0.01058418304,-0.003345086938,-0.01413915865,0.9998384714
1783946532,788667691,1783946532788667691,Pololu10,-0.9908034205,-1.002234936,0.05105864629,-0.02848253947,0.01047635917,-0.003524189349,-0.01420439873,0.9998381138
1783946532,798636670,1783946532798636670,Pololu10,-0.9908086061,-1.002234697,0.0510565117,-0.02820267686,0.01034756191,-0.003349283244,-0.01406674646,0.9998419285
1783946532,809091221,1783946532809091221,Pololu10,-0.9908052087,-1.002238154,0.05104641244,-0.02837230896,0.01067140419,-0.003449570853,-0.01414943673,0.9998370409
1783946532,819262809,1783946532819262809,Pololu10,-0.9908087254,-1.002236724,0.05104029179,-0.02821930813,0.01053017378,-0.003612822387,-0.01407166384,0.9998390675
1783946532,828937913,1783946532828937913,Pololu10,-0.9908080697,-1.002243996,0.05104492605,-0.02829202985,0.01050282549,-0.003816331271,-0.01410594862,0.9998381138
1783946532,838703254,1783946532838703254,Pololu10,-0.9908025265,-1.002246141,0.05105534941,-0.02850782844,0.01066461112,-0.003498298815,-0.01421668846,0.999835968
1783946532,848807795,1783946532848807795,Pololu10,-0.9908083081,-1.00224781,0.0510369949,-0.02847184507,0.01069222391,-0.003922705073,-0.01419400238,0.9998344183
1783946532,858751631,1783946532858751631,Pololu10,-0.9907872081,-1.002237797,0.05102564767,-0.02828525711,0.01025677286,-0.003931532614,-0.01410226524,0.9998402596
1783946532,869370179,1783946532869370179,Pololu10,-0.9908074141,-1.002242923,0.05104637891,-0.0280860787,0.01049847994,-0.003486178117,-0.01400651131,0.9998407364
1783946532,878724536,1783946532878724536,Pololu10,-0.990790844,-1.002233028,0.05103157088,-0.02790733542,0.01026826631,-0.004176457878,-0.01391071826,0.9998418093
1783946532,888524373,1783946532888524373,Pololu10,-0.9907697439,-1.002245903,0.05101284012,-0.02757359234,0.01044150069,-0.004353237338,-0.01374128181,0.9998416901
1783946532,898729825,1783946532898729825,Pololu10,-0.9907135963,-1.002266884,0.05100802332,-0.02707635694,0.01047866046,-0.004178421106,-0.01349438541,0.9998453856
1783946532,909423334,1783946532909423334,Pololu10,-0.9906834364,-1.00226891,0.05105212703,-0.0263130554,0.01058390085,-0.003539164318,-0.01311919279,0.9998517036
1783946532,919094062,1783946532919094062,Pololu10,-0.9906280041,-1.002261162,0.05103459582,-0.02654976009,0.01035558153,-0.004151234869,-0.01323188562,0.9998502731
1783946532,928736168,1783946532928736168,Pololu10,-0.9905626774,-1.002251983,0.05102258921,-0.02526854376,0.01028389297,-0.004563975614,-0.01258728839,0.9998575449
1783946532,939068692,1783946532939068692,Pololu10,-0.9904215932,-1.002282381,0.05106924474,-0.02073374186,0.01007769629,-0.004113472998,-0.0103255026,0.9998874664
1783946532,948808417,1783946532948808417,Pololu10,-0.9902252555,-1.002290964,0.05108287558,-0.01749238076,0.009667147882,-0.003586038481,-0.008711656556,0.9999089241
1783946532,958914139,1783946532958914139,Pololu10,-0.9900537729,-1.002288103,0.05110085383,-0.01534167097,0.0101685673,-0.004582677502,-0.007624319755,0.9999087453
1783946532,969218191,1783946532969218191,Pololu10,-0.9899424314,-1.002271414,0.05110190064,-0.01360777828,0.009798892774,-0.004331807606,-0.006761527155,0.9999197721
1783946532,979124404,1783946532979124404,Pololu10,-0.9898961186,-1.002267003,0.05100072548,-0.01617019937,0.009998216294,-0.007190802135,-0.008012899198,0.9998921156
1783946532,988851552,1783946532988851552,Pololu10,-0.9897611141,-1.002266288,0.05098791048,-0.01880527983,0.01039938349,-0.008651501499,-0.009311994538,0.9998652339
1783946532,999308052,1783946532999308052,Pololu10,-0.9893195629,-1.002299666,0.05103522539,-0.02077581456,0.01039252896,-0.004944080953,-0.01033652853,0.9998804331
1783946533,9197220,1783946533009197220,Pololu10,-0.9890601039,-1.002304673,0.05100531131,-0.02353282415,0.01012419816,-0.004750326741,-0.01171826478,0.9998688698
1783946533,18927767,1783946533018927767,Pololu10,-0.9887227416,-1.002285838,0.05107819289,-0.02843193529,0.01085439511,-0.004617188592,-0.01416577585,0.9998301268
1783946533,28881956,1783946533028881956,Pololu10,-0.9885297418,-1.002276897,0.05104634538,-0.02913885173,0.01041056495,-0.006774814334,-0.0144981984,0.9998177886
1783946533,39284691,1783946533039284691,Pololu10,-0.9881096482,-1.002295136,0.05101363361,-0.02778297833,0.01078061201,-0.007573209703,-0.01380904205,0.9998179078
1783946533,48623318,1783946533048623318,Pololu10,-0.987409234,-1.002329111,0.0510408394,-0.02231929968,0.01049784012,-0.004838691559,-0.01110885758,0.9998714924
1783946533,58659766,1783946533058659766,Pololu10,-0.9867697358,-1.002364635,0.05100495368,-0.01862990182,0.01024903636,-0.005610166583,-0.009257375263,0.9998888969
1783946533,69151236,1783946533069151236,Pololu10,-0.9861921072,-1.002381086,0.05107395351,-0.0174395024,0.01076740026,-0.005956606939,-0.008655551821,0.9998868704
1783946533,79198546,1783946533079198546,Pololu10,-0.9856234193,-1.002381921,0.05106603354,-0.01305319664,0.01009935606,-0.008186982013,-0.006443547085,0.9998947382
1783946533,89040930,1783946533089040930,Pololu10,-0.9847711921,-1.00239861,0.05113482475,-0.009315911699,0.008375776,-0.005692110863,-0.004610200413,0.9999380708
1783946533,99006804,1783946533099006804,Pololu10,-0.9838844538,-1.002446651,0.05107448623,-0.004978898064,0.009770564735,-0.007162171416,-0.002419391181,0.9999237061
1783946533,109224447,1783946533109224447,Pololu10,-0.9830477834,-1.00247252,0.05109352991,-0.004150514051,0.01010431629,-0.007061060518,-0.002003854373,0.9999220371
1783946533,118700350,1783946533118700350,Pololu10,-0.9821882248,-1.002450347,0.05113767087,-0.002722477226,0.00934150815,-0.007026724517,-0.001295552356,0.9999308586
