ts,x,y,yaw,x_des,y_des,yaw_des,v_ff,w_ff,v_actual,w_actual,omega_l_cmd,omega_r_cmd,omega_l_meas,omega_r_meas,duty_l,duty_r,x_err,y_err,yaw_err,x_raw,y_raw,yaw_raw,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
28505,,,,,,,,,,,,,0.065918,0.080708,-0.007938,-0.007969,,,,1.022626,0.058918,1.639757,,,,,,
28513,,,,,,,,,,,,,,,,,,,,,,,-0.013420,-0.011285,1.020164,0.210000,-0.560000,0.210000
28522,,,,,,,,,,,,,0.055463,0.067908,-0.007798,-0.007797,,,,,,,,,,,,
28515,,,,,,,,,,,,,,,,,,,,1.022636,0.058925,1.643539,,,,,,
28526,,,,,,,,,,,,,,,,,,,,1.022633,0.058915,1.639757,-0.012505,-0.007991,1.020591,0.000000,-0.280000,-0.560000
28533,,,,1.000000,-0.000000,1.570796,0.003695,0.003695,,,,,,,,,,,,,,,,,,,,
28535,,,,,,,,,,,-0.407398,-0.397092,,,,,-0.057209,0.026656,-0.069292,,,,,,,,,
31312,,,,,,,,,,,,,,,,,,,,,,,-0.014213,-0.009821,1.021384,0.070000,-0.490000,-0.210000
31313,,,,,,,,,,,,,0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,
31316,,,,1.000000,0.000062,1.570858,0.000000,0.000000,,,,,,,,,,,,,,,,,,,,
31318,,,,,,,,,,,-0.632286,-0.632286,,,,,-0.057211,0.026555,-0.068901,1.022559,0.058964,1.639755,,,,,,
31324,,,,,,,,,,,,,0.000000,0.000000,-0.010995,-0.010995,,,,,,,-0.014213,-0.009821,1.021384,3.850000,0.070000,0.000000
31326,,,,,,,,,,,,,,,,,,,,1.022606,0.059004,1.643539,,,,,,
31332,,,,,,,,,,,,,,,,,,,,,,,-0.014579,-0.009760,1.021689,0.000000,-1.610000,-0.070000
31333,,,,,,,,,,,,,0.000000,0.000000,-0.010995,-0.010995,,,,,,,,,,,,
31336,,,,,,,,,,,,,,,,,,,,1.022582,0.059000,1.643539,,,,,,
31343,,,,,,,,,,,,,0.000000,0.000000,-0.010995,-0.010995,,,,,,,,,,,,
31346,,,,,,,,,,,,,,,,,,,,1.022549,0.059038,1.643474,-0.014579,-0.009760,1.021689,-4.130000,0.000000,-0.420000
31352,,,,,,,,,,,,,,,,,,,,,,,-0.015067,-0.010919,1.022360,0.630000,0.840000,-0.490000
31353,,,,,,,,,,,,,0.000000,0.000000,-0.010995,-0.010995,,,,1.022557,0.058988,1.643539,,,,,,
31362,,,,1.000000,0.000488,1.571284,0.003695,0.003695,,,,,,,,,,,,,,,,,,,,
31364,,,,,,,,,,,-0.401719,-0.391928,0.000000,0.000000,-0.006983,-0.006813,-0.056713,0.026731,-0.071940,,,,,,,,,
31365,,,,,,,,,,,,,,,,,,,,,,,-0.015067,-0.010919,1.022360,4.270000,-0.140000,0.000000
31366,,,,,,,,,,,,,,,,,,,,1.022553,0.059048,1.643471,,,,,,
31372,,,,,,,,,,,,,,,,,,,,,,,-0.014579,-0.009821,1.022665,-0.980000,-1.820000,-0.070000
31373,,,,,,,,,,,,,0.000000,0.000000,-0.006983,-0.006813,,,,,,,,,,,,
31374,,,,,,,,,,,,,,,,,,,,1.022567,0.059048,1.643471,,,,,,
31382,,,,,,,,,,,,,,,,,,,,,,,-0.014579,-0.009821,1.022665,-3.850000,-0.770000,-0.420000
31383,,,,,,,,,,,,,0.000000,0.000000,-0.006983,-0.006813,,,,,,,,,,,,
31385,,,,,,,,,,,,,,,,,,,,1.022600,0.058967,1.639755,,,,,,
31392,,,,,,,,,,,,,,,,,,,,,,,-0.015311,-0.010675,1.022787,1.610000,0.980000,-0.210000
31393,,,,,,,,,,,,,0.000000,0.000000,-0.006983,-0.006813,,,,,,,,,,,,
31396,,,,,,,,,,,,,,,,,,,,1.022550,0.058970,1.639755,,,,,,
31403,,,,,,,,,,,,,0.000000,0.000000,-0.006983,-0.006813,,,,,,,,,,,,
31406,,,,,,,,,,,,,,,,,,,,,,,-0.014274,-0.011041,1.020225,1.400000,0.840000,-0.350000
31407,,,,,,,,,,,,,,,,,,,,1.022531,0.058978,1.643539,,,,,,
31412,,,,0.999999,0.001621,1.572417,0.014482,0.014482,,,,,,,,,,,,,,,,,,,,
31413,,,,,,,,,,,0.267758,0.306820,,,,,,,,,,,,,,,,
31414,,,,,,,,,,,,,0.000000,0.000000,0.004655,0.005334,-0.055569,0.026642,-0.071096,,,,,,,,,
31416,,,,,,,,,,,,,,,,,,,,,,,-0.014274,-0.011041,1.020225,3.920000,-0.350000,-0.070000
31415,,,,,,,,,,,,,,,,,,,,1.022532,0.058981,1.643539,,,,,,
31422,,,,,,,,,,,,,,,,,,,,,,,-0.014274,-0.011041,1.022299,-1.680000,-1.750000,-0.140000
31423,,,,,,,,,,,,,0.000000,0.000000,0.004655,0.005334,,,,,,,,,,,,
31425,,,,,,,,,,,,,,,,,,,,1.022527,0.058984,1.643539,,,,,,
31432,,,,,,,,,,,,,,,,,,,,,,,-0.014579,-0.011102,1.022299,-3.500000,-0.420000,-0.560000
31433,,,,,,,,,,,,,0.000000,0.000000,0.004655,0.005334,,,,,,,,,,,,
