ts,x,y,yaw,x_des,y_des,yaw_des,v_ff,w_ff,v_actual,w_actual,omega_l_cmd,omega_r_cmd,omega_l_meas,omega_r_meas,duty_l,duty_r,x_err,y_err,yaw_err,x_raw,y_raw,yaw_raw,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
15010,,,,,,,,,,,,,,,,,,,,-0.507890,-1.046846,-0.174223,0.016226,0.001464,1.019310,0.980000,0.455000,0.406000
15015,,,,,,,,,,,,,0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,
15020,,,,,,,,,,,,,,,,,,,,-0.507968,-1.046938,-0.174071,0.005368,0.004941,1.021689,0.532000,-0.644000,-0.406000
15025,,,,,,,,,,,,,0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,
15030,,,,,,,,,,,,,,,,,,,,-0.507869,-1.047043,-0.175576,0.007625,0.001586,1.019249,-0.126000,-0.147000,-0.350000
15035,,,,,,,,,,,,,0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,
15040,,,,,,,,,,,,,,,,,,,,-0.508086,-1.046880,-0.174081,0.011346,0.006649,1.022604,-0.000000,0.462000,0.483000
15045,,,,,,,,,,,,,0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,
15050,,,,-0.499626,-1.000000,0.000054,0.002822,0.000410,,,,,,,,,,,,-0.507868,-1.046786,-0.173953,-0.001647,0.006954,1.020896,0.742000,-0.224000,0.336000
15052,,,,,,,,,,,0.160166,0.190088,,,,,0.000020,0.047506,0.174007,,,,,,,,,
15055,,,,,,,,,,,,,0.000000,0.000000,0.002205,0.002616,,,,,,,,,,,,
15060,,,,,,,,,,,,,,,,,,,,-0.507875,-1.046902,-0.173687,0.013969,-0.006649,1.030046,0.301000,-0.252000,0.315000
15065,,,,,,,,,,,,,0.000000,0.000000,0.002205,0.002616,,,,,,,,,,,,
15070,,,,,,,,,,,,,,,,,,,,-0.507956,-1.046939,-0.174777,0.003782,-0.009333,1.027484,-0.077000,-0.147000,0.266000
15075,,,,,,,,,,,,,0.000000,0.000000,0.002205,0.002616,,,,,,,,,,,,
15080,,,,,,,,,,,,,,,,,,,,-0.507921,-1.046813,-0.173873,0.009089,0.004392,1.019737,-0.525000,-0.875000,0.770000
15085,,,,,,,,,,,,,0.000000,0.000000,0.002205,0.002616,,,,,,,,,,,,
15090,,,,,,,,,,,,,,,,,,,,-0.507863,-1.047087,-0.174589,0.003904,-0.001647,1.024434,-0.196000,-0.476000,0.350000
15095,,,,,,,,,,,,,0.000000,0.000000,0.002205,0.002616,,,,,,,,,,,,
15100,,,,-0.498753,-1.000000,0.000181,0.011125,0.001618,,,,,,,,,,,,-0.507829,-1.046746,-0.172440,0.003416,-0.002074,1.030656,-0.231000,-0.539000,0.686000
15102,,,,,,,,,,,0.775550,0.892883,,,,,0.000917,0.047614,0.172747,,,,,,,,,
15105,,,,,,,,,,,,,0.000000,0.000000,0.010674,0.012289,,,,,,,,,,,,
15110,,,,,,,,,,,,,,,,,,,,-0.507882,-1.046914,-0.174299,0.022875,-0.002135,1.027972,0.616000,-0.616000,0.889000
15115,,,,,,,,,,,,,0.000000,0.000000,0.010674,0.012289,,,,,,,,,,,,
15120,,,,,,,,,,,,,,,,,,,,-0.507734,-1.046916,-0.172209,0.026352,-0.001769,1.013393,0.161000,-0.812000,0.091000
15125,,,,,,,,,,,,,0.000000,0.000000,0.010674,0.012289,,,,,,,,,,,,
15130,,,,,,,,,,,,,,,,,,,,-0.507765,-1.047038,-0.173315,0.035563,-0.001220,1.030839,-0.252000,0.399000,-0.441000
15135,,,,,,,,,,,,,0.000000,0.000000,0.010674,0.012289,,,,,,,,,,,,
15140,,,,,,,,,,,,,,,,,,,,-0.507749,-1.046856,-0.174707,0.027816,0.006710,1.020896,-0.574000,-0.154000,0.644000
15145,,,,,,,,,,,,,0.544543,0.544543,0.005358,0.006973,,,,,,,,,,,,
15150,,,,-0.498753,-1.000000,0.000181,0.011125,0.001618,,,,,,,,,,,,-0.507616,-1.047106,-0.174130,0.010126,0.003782,1.014247,-0.679000,0.168000,1.078000
15152,,,,,,,,,,,0.713637,0.831832,,,,,0.000560,0.047903,0.174180,,,,,,,,,
15155,,,,,,,,,,,,,0.458179,0.458179,0.005349,0.006976,,,,,,,,,,,,
15160,,,,,,,,,,,,,,,,,,,,-0.507467,-1.046973,-0.174791,0.013725,0.005734,1.013271,-0.196000,1.211000,0.875000
15165,,,,,,,,,,,,,0.385511,0.385511,0.006058,0.007685,,,,,,,,,,,,
15170,,,,,,,,,,,,,,,,,,,,-0.507445,-1.046965,-0.174193,0.019459,-0.007381,1.027240,0.826000,-0.679000,0.490000
15175,,,,,,,,,,,,,0.324369,0.324369,0.006655,0.008282,,,,,,,,,,,,
15180,,,,,,,,,,,,,,,,,,,,-0.507283,-1.046935,-0.175072,0.005429,-0.001342,1.023580,-0.168000,-0.301000,0.161000
15185,,,,,,,,,,,,,0.272924,0.817467,0.007158,0.003468,,,,,,,,,,,,
15190,,,,,,,,,,,,,,,,,,,,-0.507012,-1.046960,-0.172923,0.014396,-0.005124,1.025776,0.168000,-0.035000,-0.308000
15195,,,,,,,,,,,,,0.774182,0.687817,0.002263,0.004734,,,,,,,,,,,,
15200,,,,-0.494362,-0.999998,0.000824,0.043134,0.006305,,,,,,,,,,,,-0.506887,-1.046888,-0.174640,0.015921,-0.002074,1.024983,-0.567000,0.378000,0.042000
15202,,,,,,,,,,,3.111951,3.573711,,,,,0.004193,0.048380,0.175479,,,,,,,,,
15205,,,,,,,,,,,,,0.651396,0.578729,0.036471,0.043536,,,,,,,,,,,,
15210,,,,,,,,,,,,,,,,,,,,-0.506717,-1.047235,-0.174807,0.087352,-0.008540,1.019798,-0.518000,0.322000,1.435000
15215,,,,,,,,,,,,,0.548085,0.486943,0.037480,0.044432,,,,,,,,,,,,
15220,,,,,,,,,,,,,,,,,,,,-0.506489,-1.047094,-0.171660,0.086864,0.002989,1.012173,0.714000,0.420000,1.316000
15225,,,,,,,,,,,,,1.005702,0.954257,0.033012,0.039870,,,,,,,,,,,,
15230,,,,,,,,,,,,,,,,,,,,-0.505922,-1.047196,-0.171036,0.071065,0.010614,1.016748,-0.574000,-0.189000,1.344000
15235,,,,,,,,,,,,,0.846197,1.347455,0.034569,0.036031,,,,,,,,,,,,
15240,,,,,,,,,,,,,,,,,,,,-0.505820,-1.047039,-0.173618,0.062098,0.009516,1.014308,-0.448000,0.567000,1.274000
15245,,,,,,,,,,,,,1.256533,1.133748,0.030563,0.038117,,,,,,,,,,,,
15250,,,,-0.490379,-0.999993,0.001412,0.066272,0.009742,,,,,,,,,,,,-0.505641,-1.047152,-0.174026,0.058865,0.004636,1.024007,-0.763000,-0.301000,0.637000
15252,,,,,,,,,,,4.856207,5.567725,,,,,0.006885,0.049089,0.175589,,,,,,,,,
15255,,,,,,,,,,,,,1.601790,1.498479,0.051196,0.061997,,,,,,,,,,,,
