ts,x,y,yaw,x_des,y_des,yaw_des,v_ff,w_ff,v_actual,w_actual,omega_l_cmd,omega_r_cmd,omega_l_meas,omega_r_meas,duty_l,duty_r,x_err,y_err,yaw_err,x_raw,y_raw,yaw_raw,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
57154,,,,,,,,,,,,,,,,,,,,,,,-0.031903,-0.003843,1.017297,0.630000,0.140000,-0.350000
57156,,,,-0.000376,-0.988346,1.630194,0.178143,1.284314,,,,,,,,,,,,,,,,,,,,
57157,,,,,,,,,,,9.127897,18.974392,,,0.093105,0.193539,0.012307,-0.068614,0.313914,,,,,,,,,
57158,,,,,,,,,,,,,0.000000,0.000000,,,,,,-0.069874,-0.982972,1.316280,,,,,,
57165,,,,,,,,,,,,,,,,,,,,-0.069879,-0.982944,1.316261,-0.031903,-0.003843,1.017297,0.700000,0.070000,-0.350000
57166,,,,,,,,,,,,,0.000000,0.000000,0.094930,0.197334,,,,,,,,,,,,
57174,,,,,,,,,,,,,,,,,,,,,,,-0.016409,-0.002501,1.020225,0.210000,-12.880000,14.560000
57176,,,,,,,,,,,,,0.000000,0.543077,0.096756,0.195589,,,,,,,,,,,,
57175,,,,,,,,,,,,,,,,,,,,-0.069884,-0.982934,1.316261,,,,,,
57184,,,,,,,,,,,,,,,,,,,,,,,-0.016409,-0.002501,1.020225,-0.700000,-23.309999,54.250000
57182,,,,,,,,,,,,,,,,,,,,-0.069817,-0.983026,1.326753,,,,,,
57186,,,,,,,,,,,,,0.000000,1.562168,0.098581,0.188881,,,,,,,,,,,,
57194,,,,,,,,,,,,,,,,,,,,,,,0.185501,0.012627,1.038281,-3.360000,-0.420000,68.599998
57192,,,,,,,,,,,,,,,,,,,,-0.069713,-0.982812,1.337324,,,,,,
57196,,,,,,,,,,,,,0.000000,2.954927,0.100407,0.178157,,,,,,,,,,,,
57202,,,,-0.001836,-0.971674,1.682211,0.286078,1.123658,,,18.495449,29.879343,,,,,0.026091,-0.063567,0.341182,,,,,,,,,
57206,,,,,,,,,,,,,0.000000,3.582046,0.197781,0.286195,,,,,,,,,,,,
57207,,,,,,,,,,,,,,,,,,,,,,,0.185501,0.012627,1.002718,-1.190000,8.890000,88.339996
57205,,,,,,,,,,,,,,,,,,,,-0.069483,-0.982001,1.347928,,,,,,
57214,,,,,,,,,,,,,,,,,,,,,,,0.167811,-0.011590,1.002718,-2.660000,-0.630000,100.800003
57220,,,,,,,,,,,,,0.386777,6.108148,0.197535,0.265688,,,,,,,,,,,,
57215,,,,,,,,,,,,,,,,,,,,-0.069165,-0.981174,1.369273,,,,,,
57223,,,,,,,,,,,,,,,,,,,,-0.068847,-0.980340,1.387176,,,,,,
57225,,,,,,,,,,,,,,,,,,,,,,,0.167811,0.014701,1.066585,-0.210000,-31.150000,105.980003
57226,,,,,,,,,,,,,1.268040,7.967212,0.192168,0.251480,,,,,,,,,,,,
57234,,,,,,,,,,,,,,,,,,,,,,,0.213561,0.014701,1.066585,0.280000,1.330000,110.180000
57236,,,,,,,,,,,,,2.161377,11.081408,0.186502,0.224097,,,,-0.068629,-0.979331,1.405241,,,,,,
57245,,,,,,,,,,,,,,,,,,,,,,,0.213561,-0.000427,0.951478,4.900000,15.190000,111.580002
